order_id,customer_id,customer_name,order_date,product_id,product_name,quantity,unit_price,discount%,total_price,payment_method,store_location,customer_email,phone_number,loyalty_status
1356,CUST-045,"Simmons, Lisa",2023-12-21,PROD-102,USB-C CABLE,4,$12.99,17,$43.13,Debit Card,"Los Angeles, CA",bflores@example.com,5837553359,Silver
1745,CUST-021,"Gonzalez, Julie",06-28-2023,PROD-112,SmartWatch,5,$129.99,30,454.96,PayPal,"San Jose, CA",marisabarry@example.org,8655352187,
1152,CUST-086,Rick Ellis,11/08/2023,PROD-123,Phone Case,3,$19.99,24,$45.58,Cash,"Los Angeles, CA",debrahickman@example.org,(541) 302-8467,Gold
2076,CUST-158,"Burke, Nathaniel",05/12/2023,PROD-123,Phone Case,4,19.99,13,69.57,Cash,"Chicago, IL",smithtim@example.com,(722) 215-6245,Silver
1206,CUST-456,"Turner, Zachary",2023-02-07,PROD-078,Bluetooth Speaker,4,34.95,14,$120.23,Cash,"Phoenix, AZ",jacob37@example.com,4928936403,Silver
2898,CUST-135,"Martinez, Sydney",22/04/2023,PROD-145,portable charger,5,$29.99,16%,$149.95,Debit Card,"Philadelphia, PA",kevin38@example.org,(318) 902-1439,
2513,CUST-276,"Hoffman, Patricia",26-01-2023,PROD-045,Wireless Headphones,5,59.99,15,254.96,Debit Card,"San Antonio, TX",youngchristine@example.org,(595) 666-7970,
1744,CUST-169,"Patel, Patricia",02-06-2023,PROD-102,USB-C Cable,14,$12.99,19,$147.31,Debit Card,"San Diego, CA",,(778) 236-2350,Bronze
2001,CUST-493,"Cobb, Jessica",2023-10-23,PROD-145,Portable Charger,4,29.99,14,103.17,Cash,"San Diego, CA",donaldrodriguez@example.org,9144001978,
1766,CUST-208,"Jackson, Jennifer",27-05-2023,PROD-123,Phone Case,5,$19.99,N/A,99.95,Cash,"San Jose, CA",qcurtis@example.com,(441) 711-1365,
2036,CUST-360,Christina Adams,09/24/2023,PROD-089,tablet stand,2,$24.99,25,37.48,Cash,"San Diego, CA",,(366) 277-4944,New
1750,CUST-164,Christian Jenkins,07/04/23,PROD-134,Screen Protector,2,$9.99,15,16.98,Credit Card,"San Jose, CA",crawfordmaurice@example.com,(373) 684-3688,
1179,CUST-425,"Hayes, Antonio",2023-05-21,PROD-089,tablet stand,4,$24.99,6,$93.96,Cash,"Philadelphia, PA",,(739) 775-7711,
1339,CUST-257,"Williams, Samantha",01/16/2023,PROD-156,Wireless Earbuds,4,79.99,16,$268.77,Credit Card,"Phoenix, AZ",cjohnson@example.com,6079371376,New
2891,CUST-437,"Smith, Michael",07/01/2023,PROD-156,Wireless Earbuds,2,79.99,19,129.58,Cash,"San Diego, CA",tdouglas@example.org,3247408734,
1367,CUST-213,"Moran, Charles",20/12/2023,PROD-145,Portable Charger,5,29.99,4,$143.95,PayPal,"Philadelphia, PA",alexanderchristensen@example.com,(591) 979-4031,New
2503,CUST-266,Christian Erickson,02/18/23,PROD-067,Fitness Tracker,4,49.5,6,$186.12,PayPal,"Los Angeles, CA",acostamegan@example.net,6173494843,Gold
1923,CUST-249,Michael Carpenter,11/03/2023,PROD-123,Phone Case,4,19.99,20,63.97,Credit Card,"Dallas, TX",solson@example.net,(408) 248-2413,Gold
1588,CUST-390,Michael Bowman,12/23/2023,PROD-078,BLUETOOTH SPEAKER,5,34.95,5,166.01,PayPal,"San Antonio, TX",wjones@example.net,(772) 277-8312,
1849,CUST-070,"Richards, Joseph",01-05-2023,PROD-078,Bluetooth Speaker,5,34.95,0%,$174.75,Cash,"Los Angeles, CA",omarquez@example.org,7204455089,Gold
2568,CUST-073,"Blake, Jenna",20/09/2023,PROD-102,USB-C Cable,2,12.99,4%,25.98,PayPal,"Dallas, TX",josephsoto@example.net,(404) 682-1691,New
2798,CUST-350,"Thompson, Stephen",11-11-2023,PROD-078,Bluetooth Speaker,2,$34.95,12%,$69.9,Credit Card,"Houston, TX",washingtonwilliam@example.net,9488882121,
1245,CUST-034,John Miller,2023-12-29,PROD-067,Fitness Tracker,4,49.5,N/A,198.0,PayPal,"New York, NY",marie05@example.org,(365) 882-2555,Gold
2632,CUST-455,"Conway, Rachel",06/26/23,PROD-123,Phone Case,2,$19.99,21%,39.98,Cash,"San Jose, CA",,8598412984,
2533,CUST-054,"Ramos, Stacy",16/06/2023,PROD-078,bluetooth speaker,3,$34.95,2,$102.75,Credit Card,"San Diego, CA",,(266) 479-7599,Gold
2079,CUST-354,"Carney, Kevin",21-01-2023,PROD-067,Fitness Tracker,3,49.5,22,$115.83,Cash,"Los Angeles, CA",cindylopez@example.org,(289) 360-6559,Gold
2268,CUST-053,"Booth, Yolanda",2023-09-24,PROD-078,Bluetooth Speaker,2,$34.95,30%,$69.9,Credit Card,"San Antonio, TX",richardpayne@example.com,4508109767,
1852,CUST-044,Julie Lee,2023-04-08,PROD-089,tablet stand,4,$24.99,10%,99.96,Credit Card,"San Jose, CA",usmith@example.com,4114346385,Gold
2696,CUST-030,John Dixon,02-22-2023,PROD-156,Wireless Earbuds,5,79.99,11,$355.96,Debit Card,"Philadelphia, PA",denise20@example.com,(448) 689-4995,Silver
1327,CUST-272,Victoria Jackson,2023-09-22,PROD-078,BLUETOOTH SPEAKER,2,34.95,14,$60.11,PayPal,"Dallas, TX",sarahflores@example.org,(490) 766-9773,
1114,CUST-131,"Jones, Angela",2023-08-02,PROD-156,wireless earbuds,1,79.99,15,67.99,Credit Card,"Philadelphia, PA",michaelsanders@example.org,7564793836,Bronze
1513,CUST-124,Christopher Christensen,06/19/23,PROD-102,USB-C Cable,4,12.99,N/A,51.96,Debit Card,"New York, NY",sierra84@example.org,9992636312,New
2038,CUST-057,"Hoffman, John",07/27/2023,PROD-089,Tablet Stand,2,24.99,N/A,49.98,PayPal,"San Jose, CA",rebecca02@example.net,(503) 419-3486,New
1284,CUST-500,"Riddle, Kyle",28-04-2023,PROD-134,Screen Protector,5,9.99,9,45.45,Debit Card,"Philadelphia, PA",catherinelee@example.org,(336) 345-1115,Bronze
2191,CUST-097,"Delacruz, Karen",09-28-2023,PROD-112,smart watch,4,$129.99,17,431.57,Debit Card,"Houston, TX",,(206) 551-1623,
2956,CUST-448,"Williams, Shawn",12-05-2023,PROD-123,Phone Case,4,$19.99,23,$61.57,Credit Card,"San Jose, CA",antonio06@example.org,(981) 824-7079,
1140,CUST-210,"Baker, Thomas",21-10-2023,PROD-102,USB-C CABLE,1,12.99,27,9.48,Credit Card,"New York, NY",davisdavid@example.org,(460) 607-5419,New
2768,CUST-471,Phyllis Baker,2023-11-21,PROD-078,Bluetooth Speaker,2,$34.95,9,$63.61,Cash,"San Antonio, TX",pmarsh@example.org,(871) 205-2710,
2129,CUST-108,"Beasley, Sharon",19-11-2023,PROD-067,FITNESS TRACKER,4,49.5,23,$152.46,Debit Card,"Los Angeles, CA",iphillips@example.com,7043514322,Bronze
2394,CUST-379,Christopher Long,2023-09-22,PROD-067,Fitness Tracker,1,$49.5,19%,$49.5,PayPal,"Houston, TX",charles84@example.com,2656861388,Gold
2905,CUST-220,"Williams, Chelsea",06/02/2023,PROD-102,usb-c cable,3,$12.99,N/A,38.97,PayPal,"San Jose, CA",claytonsusan@example.net,(253) 553-2255,
1334,CUST-267,"Wilson, Karl",08/29/2023,PROD-112,Smart Watch,4,129.99,12,457.56,Credit Card,"Los Angeles, CA",robert24@example.com,(876) 480-3938,Silver
1243,CUST-071,"Hodge, Desiree",12/23/23,PROD-134,Screen Protector,3,9.99,29,$21.28,Cash,"Philadelphia, PA",,2743988507,Bronze
1768,CUST-139,"Smith, Ashley",2023-09-08,PROD-089,tablet stand,4,$24.99,27,72.97,PayPal,"San Diego, CA",henrymichael@example.net,(433) 711-6976,
2883,CUST-072,"Mccullough, Brittney",12/03/2023,PROD-145,portable charger,5,$29.99,N/A,$149.95,Credit Card,"Los Angeles, CA",ericagarcia@example.org,3835311013,
2526,CUST-232,"Guerra, Dana",12-02-2023,PROD-089,Tablet Stand,4,$24.99,15,$84.97,Debit Card,"Dallas, TX",fullerralph@example.com,(858) 360-6408,Gold
2363,CUST-482,"Jackson, Maria",06/14/23,PROD-045,WIRELESS HEADPHONES,4,$59.99,N/A,$239.96,Credit Card,"San Antonio, TX",rollinsdavid@example.com,(708) 974-4806,New
1547,CUST-328,"Mendoza, Joshua",2023-07-03,PROD-145,Portable Charger,4,$29.99,N/A,119.96,Cash,"San Diego, CA",cynthiawise@example.net,(203) 821-2360,New
1629,CUST-317,"Holland, Robert",18-06-2023,PROD-078,Bluetooth Speaker,5,34.95,8,$160.77,Cash,"Chicago, IL",guzmanashley@example.org,6168717802,New
2080,CUST-157,Jessica Griffin,08-18-2023,PROD-067,Fitness Tracker,3,49.5,16,$124.74,PayPal,"New York, NY",paynekurt@example.com,3487197025,
2766,CUST-354,"Carney, Kevin",07/18/2023,PROD-067,Fitness Tracker,2,$49.5,20,79.2,Credit Card,"Chicago, IL",cindylopez@example.org,(289) 360-6559,Gold
2207,CUST-292,Andrea Rogers,02-14-2023,PROD-134,Screen Protector,3,9.99,12,$26.37,Credit Card,"San Diego, CA",kenneth18@example.net,9663149594,
2337,CUST-049,"Burton, Elizabeth",2023-08-09,PROD-089,Tablet Stand,4,$24.99,N/A,$99.96,Cash,"New York, NY",jacquelinemendoza@example.net,(642) 518-8108,
2042,CUST-414,"Ortega, David",02/26/2023,PROD-078,Bluetooth Speaker,3,34.95,N/A,$104.85,Cash,"Chicago, IL",emilyturner@example.org,(475) 820-8055,Bronze
1047,CUST-105,Clayton Whitaker,11-27-2023,PROD-156,Wireless Earbuds,5,$79.99,15,$339.96,Credit Card,"San Antonio, TX",chadparker@example.com,(497) 559-5190,Bronze
1907,CUST-001,"Taylor, John",23/11/2023,PROD-134,Screen Protector,2,$9.99,29,14.19,Cash,"Dallas, TX",iwilliams@example.com,(713) 911-8434,New
2677,CUST-065,Rose Rodriguez,06/08/23,PROD-145,PORTABLE CHARGER,3,$29.99,25,$67.48,Cash,"Phoenix, AZ",nicole50@example.net,(313) 984-4549,
2551,CUST-419,"Lopez, Elizabeth",2023-08-25,PROD-123,Phone Case,5,19.99,5,$94.95,PayPal,"Dallas, TX",scottfelicia@example.net,(213) 659-4117,
2429,CUST-102,"Hodge, Jerry",09-08-2023,PROD-156,wireless earbuds,4,$79.99,23,246.37,PayPal,"San Antonio, TX",,(229) 861-5653,Silver
2837,CUST-242,Lisa Krueger,08/11/2023,PROD-089,Tablet Stand,3,$24.99,4,71.97,Cash,"Los Angeles, CA",danielle11@example.net,(488) 509-4358,Gold
2267,CUST-112,"Vega, Christina",04-02-2023,PROD-134,Screen Protector,14,9.99,4,$134.27,Cash,"New York, NY",debbie12@example.org,7364766729,
2731,CUST-127,Carol Chung,06/14/2023,PROD-112,Smart Watch,3,$129.99,2,382.17,Credit Card,"San Diego, CA",wheelerpatrick@example.com,8829999238,Gold
1369,CUST-267,"Wilson, Karl",09/11/2023,PROD-102,USB-C Cable,1,12.99,17,$10.78,Credit Card,"Houston, TX",robert24@example.com,(876) 480-3938,Silver
1804,CUST-316,"Gutierrez, Ricardo",2023-12-27,PROD-123,PhoneCase,1,$19.99,11%,19.99,Credit Card,"New York, NY",tonigarcia@example.org,(239) 224-7785,New
1360,CUST-004,"Mills, Joel",12-21-2023,PROD-145,Portable Charger,3,$29.99,1,89.07,PayPal,"Los Angeles, CA",hopkinsdavid@example.net,(904) 274-9371,Bronze
1594,CUST-355,"Hanna, Kelsey",2023-11-05,PROD-078,Bluetooth Speaker,3,$34.95,17,$87.03,Debit Card,"Philadelphia, PA",wrightamy@example.org,9874151142,
2353,CUST-135,"Martinez, Sydney",09/13/2023,PROD-067,Fitness Tracker,2,$49.5,11,88.11,Debit Card,"Philadelphia, PA",kevin38@example.org,(318) 902-1439,
1676,CUST-257,"Williams, Samantha",03/24/2023,PROD-045,wireless headphones,4,$59.99,15,$203.97,Credit Card,"Los Angeles, CA",cjohnson@example.com,6079371376,New
1322,CUST-167,"Ruiz, Savannah",02/04/2023,PROD-089,Tablet Stand,3,24.99,3,$72.72,Credit Card,"San Antonio, TX",ylong@example.net,(841) 781-1206,
1586,CUST-112,"Vega, Christina",07/10/23,PROD-067,Fitness Tracker,3,49.5,N/A,$148.5,PayPal,"Chicago, IL",debbie12@example.org,7364766729,
1833,CUST-040,"Elliott, Kristen",2023-08-26,PROD-123,PHONE CASE,4,$19.99,5,75.96,Debit Card,"Los Angeles, CA",sosborn@example.org,8228307475,New
2642,CUST-020,"Smith, Benjamin",14/07/2023,PROD-067,FitnessTracker,5,49.5,N/A,$247.5,Debit Card,"New York, NY",kyle82@example.org,6204372496,
2073,CUST-324,"Pugh, Gerald",03-02-2023,PROD-045,Wireless Headphones,4,$59.99,11%,$239.96,PayPal,"Houston, TX",brittanyknight@example.org,5679896128,
2276,CUST-453,"Mays, Tracy",12-21-2023,PROD-156,wireless earbuds,2,79.99,11,142.38,Credit Card,"San Diego, CA",smccoy@example.org,(275) 337-2565,
1562,CUST-495,"Banks, Jill",02/11/2023,PROD-123,phone case,2,19.99,21,31.58,Debit Card,"San Diego, CA",,(747) 374-2244,Silver
2108,CUST-187,Peter Porter,04/01/2023,PROD-156,wireless earbuds,2,79.99,N/A,$159.98,PayPal,"Philadelphia, PA",bakerangela@example.net,(811) 837-2463,Bronze
2593,CUST-183,"Casey, Robert",04-03-2023,PROD-134,Screen Protector,1,9.99,29,$7.09,PayPal,"San Antonio, TX",popetimothy@example.com,(463) 388-5057,New
2118,CUST-425,"Hayes, Antonio",30-04-2023,PROD-045,Wireless Headphones,5,$59.99,N/A,$299.95,PayPal,"San Diego, CA",,(739) 775-7711,
2922,CUST-049,"Burton, Elizabeth",2023-10-21,PROD-045,Wireless Headphones,4,59.99,12,211.16,PayPal,"Philadelphia, PA",jacquelinemendoza@example.net,(642) 518-8108,
1609,CUST-471,Phyllis Baker,05-24-2023,PROD-156,WirelessEarbuds,4,$79.99,21,252.77,Debit Card,"San Diego, CA",pmarsh@example.org,(871) 205-2710,
1553,CUST-070,"Richards, Joseph",29/09/2023,PROD-145,Portable Charger,3,29.99,23%,89.97,Credit Card,"Philadelphia, PA",omarquez@example.org,7204455089,Gold
1652,CUST-470,John Richardson,16/05/2023,PROD-089,tablet stand,7,24.99,3,$169.68,Debit Card,"San Diego, CA",edward01@example.net,(638) 353-7690,Silver
1484,CUST-021,"Gonzalez, Julie",02/02/2023,PROD-156,Wireless Earbuds,3,$79.99,0%,239.97,Debit Card,"New York, NY",marisabarry@example.org,8655352187,
1742,CUST-040,"Elliott, Kristen",2023-10-15,PROD-089,Tablet Stand,4,24.99,N/A,$99.96,Debit Card,"San Diego, CA",sosborn@example.org,8228307475,New
1089,CUST-020,"Smith, Benjamin",06/11/2023,PROD-156,WIRELESS EARBUDS,1,79.99,13,$69.59,Credit Card,"San Diego, CA",kyle82@example.org,6204372496,
1667,CUST-123,James Moses,09/26/23,PROD-102,USB-C Cable,4,$12.99,2,50.92,Cash,"Chicago, IL",xreed@example.org,(874) 776-5372,
2518,CUST-146,"Miller, April",2023-03-06,PROD-078,Bluetooth Speaker,3,$34.95,17%,104.85,Debit Card,"San Jose, CA",mosesashley@example.com,3842539219,Gold
2153,CUST-209,"Chavez, Tina",25/07/2023,PROD-078,Bluetooth Speaker,1,$34.95,13,30.41,Debit Card,"Philadelphia, PA",agonzalez@example.net,(442) 789-2284,New
2327,CUST-301,"Flores, David",2023-07-15,PROD-045,Wireless Headphones,5,$59.99,6,$281.95,Debit Card,"Chicago, IL",diana44@example.org,(682) 876-4785,Gold
1239,CUST-429,"Delgado, Douglas",05/08/2023,PROD-102,USB-C CABLE,3,$12.99,19,31.57,PayPal,"San Antonio, TX",keith98@example.org,(390) 858-2268,
1592,CUST-388,"Jackson, Daniel",22-07-2023,PROD-123,Phone Case,4,$19.99,3,$77.56,PayPal,"Phoenix, AZ",,(438) 576-7904,Gold
2643,CUST-401,Mackenzie Parker,02/20/2023,PROD-067,Fitness Tracker,3,$49.5,4,$142.56,Credit Card,"Houston, TX",evaughn@example.net,2232687084,
2477,CUST-051,"Shields, Christopher",05/22/23,PROD-078,Bluetooth Speaker,3,$34.95,11,$93.32,Cash,"Chicago, IL",,5344486538,
1159,CUST-016,Thomas Campbell,19-05-2023,PROD-134,ScreenProtector,5,9.99,5,$47.45,Debit Card,"New York, NY",laura35@example.net,8532727966,Gold
1050,CUST-361,"Allen, Timothy",12-22-2023,PROD-102,USB-C Cable,2,$12.99,7,$24.16,Credit Card,"Los Angeles, CA",,(526) 458-9988,Bronze
2608,CUST-442,Laura Edwards,13/02/2023,PROD-089,tablet stand,4,24.99,19%,$99.96,Cash,"San Jose, CA",wardashley@example.com,6734575992,Gold
1600,CUST-313,"Forbes, Denise",09-07-2023,PROD-078,bluetooth speaker,2,34.95,N/A,$69.9,Credit Card,"Phoenix, AZ",,(235) 223-2204,
2158,CUST-417,"Munoz, Katherine",06/18/23,PROD-156,Wireless Earbuds,3,$79.99,4,230.37,PayPal,"Phoenix, AZ",tmassey@example.org,(263) 369-1358,Silver
2686,CUST-491,Eric Graham,09/07/2023,PROD-102,USB-C Cable,1,$12.99,3%,$12.99,PayPal,"Dallas, TX",graysheila@example.org,(475) 564-9410,Bronze
1011,CUST-186,"Wong, Morgan",2023-06-06,PROD-045,Wireless Headphones,4,59.99,16,$201.57,Debit Card,"San Antonio, TX",robinsonchristopher@example.net,(412) 808-7641,Bronze
2482,CUST-235,Mike Carlson,08/02/23,PROD-089,Tablet Stand,5,$24.99,14,$107.46,PayPal,"New York, NY",donaldsweeney@example.net,7358312222,
1254,CUST-354,"Carney, Kevin",2023-07-24,PROD-089,Tablet Stand,12,24.99,28,215.91,Debit Card,"New York, NY",cindylopez@example.org,(289) 360-6559,Gold
1310,CUST-189,"Watson, Samuel",20-02-2023,PROD-112,smart watch,5,$129.99,0%,$649.95,Credit Card,"Philadelphia, PA",smithjoshua@example.net,2795401993,Gold
1941,CUST-209,"Chavez, Tina",07-12-2023,PROD-078,BluetoothSpeaker,4,$34.95,4,134.21,PayPal,"San Antonio, TX",agonzalez@example.net,(442) 789-2284,New
1008,CUST-352,"Wright, Melinda",11/07/2023,PROD-078,BLUETOOTH SPEAKER,3,$34.95,7,97.51,Debit Card,"San Antonio, TX",abigailramirez@example.net,4727455712,
1545,CUST-244,Charles Goodwin,12-07-2023,PROD-145,Portable Charger,8,$29.99,21,189.54,PayPal,"San Jose, CA",daniel28@example.com,(723) 336-9270,
1962,CUST-089,Tiffany Ramirez,07/12/2023,PROD-089,Tablet Stand,2,24.99,23,38.48,Debit Card,"Philadelphia, PA",,2464689460,New
2160,CUST-062,"Sandoval, Joel",03-07-2023,PROD-089,tablet stand,3,24.99,27,$54.73,Credit Card,"New York, NY",anitagibson@example.org,(535) 351-4695,
1415,CUST-300,"Smith, Christopher",12-07-2023,PROD-045,wireless headphones,1,59.99,16,$50.39,Cash,"New York, NY",cassandra51@example.net,4458012143,Gold
1540,CUST-342,"Cox, Jose",2023-05-31,PROD-123,Phone Case,2,19.99,4,$38.38,Credit Card,"Houston, TX",dgonzalez@example.com,6152514723,Gold
2436,CUST-015,"Velazquez, Maria",06-17-2023,PROD-134,Screen Protector,4,$9.99,30,27.97,Debit Card,"Houston, TX",christophergriffin@example.org,4107127404,Silver
2771,CUST-112,"Vega, Christina",12/12/2023,PROD-102,USB-C Cable,2,$12.99,N/A,25.98,Credit Card,"New York, NY",debbie12@example.org,7364766729,
2115,CUST-336,"Jones, Tamara",01-08-2023,PROD-067,fitness tracker,4,$49.5,4,190.08,Credit Card,"San Diego, CA",patriciasmith@example.org,6579451239,New
1004,CUST-100,"Norman, Evelyn",05-08-2023,PROD-123,Phone Case,9,$19.99,26,133.13,Debit Card,"Los Angeles, CA",,(531) 685-8082,Silver
2889,CUST-336,"Jones, Tamara",20/11/2023,PROD-045,Wireless Headphones,4,$59.99,1,$237.56,PayPal,"San Jose, CA",patriciasmith@example.org,6579451239,New
1707,CUST-048,"Taylor, Charles",2023-01-14,PROD-078,bluetooth speaker,5,34.95,25%,$174.75,Credit Card,"San Jose, CA",amandadavidson@example.net,3486416406,Bronze
2426,CUST-381,"Jenkins, Nicholas",10-24-2023,PROD-089,tablet stand,6,$24.99,3%,149.94,Credit Card,"San Antonio, TX",rhonda78@example.com,5562932448,Silver
1445,CUST-218,"Richard, Elizabeth",2023-03-04,PROD-102,USB-C Cable,4,12.99,26,38.45,Debit Card,"San Jose, CA",kwheeler@example.com,6877996696,New
1942,CUST-317,"Holland, Robert",2023-12-27,PROD-045,wireless headphones,4,$59.99,30,$167.97,Credit Card,"Phoenix, AZ",guzmanashley@example.org,6168717802,New
2451,CUST-294,"Martin, Bradley",04/24/23,PROD-145,Portable Charger,4,29.99,8,110.36,Credit Card,"San Antonio, TX",,(670) 795-8501,Gold
1384,CUST-292,Andrea Rogers,01-30-2023,PROD-123,Phone Case,1,$19.99,23,15.39,Credit Card,"Philadelphia, PA",kenneth18@example.net,9663149594,
2147,CUST-457,"Davis, Ricardo",03/22/23,PROD-123,Phone Case,5,19.99,9,$90.95,Debit Card,"San Jose, CA",christophermelton@example.net,(454) 788-2113,New
2788,CUST-368,Christopher Scott,2023-08-08,PROD-078,Bluetooth Speaker,3,$34.95,2,$102.75,Credit Card,"San Antonio, TX",,(712) 878-5580,
2064,CUST-153,Scott Garcia,2023-11-04,PROD-123,Phone Case,1,$19.99,3,$19.39,Debit Card,"San Diego, CA",millerjeffrey@example.com,7009413520,New
2222,CUST-415,"Chase, Andrew",2023-02-24,PROD-145,PortableCharger,1,$29.99,3,29.09,Debit Card,"Philadelphia, PA",carlos04@example.org,6397022601,Gold
1821,CUST-232,"Guerra, Dana",08/01/2023,PROD-102,USB-C CABLE,4,$12.99,4,$49.88,Debit Card,"New York, NY",fullerralph@example.com,(858) 360-6408,Gold
2807,CUST-208,"Jackson, Jennifer",30/06/2023,PROD-089,Tablet Stand,4,24.99,9%,99.96,PayPal,"Los Angeles, CA",qcurtis@example.com,(441) 711-1365,
1174,CUST-031,"Santos, Juan",10/12/2023,PROD-156,Wireless Earbuds,15,79.99,2,1175.85,Debit Card,"New York, NY",gina95@example.net,(955) 603-2042,Gold
2817,CUST-085,"Fernandez, Sean",05-14-2023,PROD-134,Screen Protector,2,$9.99,20,$15.98,Cash,"Dallas, TX",chenlaura@example.com,3132264247,
2883,CUST-072,"Mccullough, Brittney",12/03/2023,PROD-145,portable charger,5,$29.99,N/A,$149.95,Credit Card,"Los Angeles, CA",ericagarcia@example.org,3835311013,
1955,CUST-295,"Castillo, Christy",08/11/2023,PROD-089,Tablet Stand,2,24.99,2,48.98,Cash,"Los Angeles, CA",mark05@example.com,(499) 657-8877,Silver
2006,CUST-051,"Shields, Christopher",22-08-2023,PROD-112,SMART WATCH,5,$129.99,15,552.46,Credit Card,"Phoenix, AZ",,5344486538,
1352,CUST-122,"Raymond, Monica",12/01/2023,PROD-156,wireless earbuds,3,79.99,10,$215.97,Cash,"San Jose, CA",,(262) 237-7528,Bronze
1442,CUST-110,"David, Allison",02-10-2023,PROD-089,Tablet Stand,5,24.99,7,$116.2,Debit Card,"Phoenix, AZ",danielmitchell@example.net,(940) 296-7889,Silver
1349,CUST-293,Matthew Wilson,2023-02-13,PROD-145,portable charger,4,29.99,30,83.97,Debit Card,"New York, NY",morgancobb@example.net,(909) 806-6600,Silver
1908,CUST-359,"Hill, Laurie",01-08-2023,PROD-102,USB-C Cable,3,12.99,24,29.62,Cash,"Phoenix, AZ",angel66@example.net,8047159882,New
2405,CUST-239,"Cook, Loretta",06-07-2023,PROD-112,Smart Watch,3,$129.99,8,358.77,Credit Card,"Phoenix, AZ",jenniferhopkins@example.net,2803326380,Bronze
2908,CUST-040,"Elliott, Kristen",2023-02-26,PROD-112,Smart Watch,2,$129.99,1,$257.38,PayPal,"Chicago, IL",sosborn@example.org,8228307475,New
1634,CUST-401,Mackenzie Parker,19/05/2023,PROD-145,Portable Charger,1,$29.99,4,$28.79,Credit Card,"Los Angeles, CA",evaughn@example.net,2232687084,
2170,CUST-120,"Rocha, Matthew",05/07/2023,PROD-078,Bluetooth Speaker,4,34.95,11,124.42,Debit Card,"Phoenix, AZ",jasminpruitt@example.org,9578009925,Gold
2449,CUST-011,"Vargas, Melissa",06/20/23,PROD-089,Tablet Stand,4,24.99,21,$78.97,PayPal,"Chicago, IL",pattersonkelly@example.org,7337574355,
1570,CUST-053,"Booth, Yolanda",07/18/2023,PROD-156,Wireless Earbuds,5,79.99,6,375.95,Cash,"San Jose, CA",richardpayne@example.com,4508109767,
1129,CUST-180,"Davidson, Joshua",26/11/2023,PROD-067,Fitness Tracker,5,$49.5,18,$202.95,PayPal,"San Jose, CA",jason28@example.org,(674) 927-2940,
2950,CUST-148,"Martinez, Edward",20-09-2023,PROD-102,USB-C Cable,1,12.99,3,$12.6,Debit Card,"San Diego, CA",heather41@example.org,(863) 645-8285,Bronze
1130,CUST-459,"White, Laura",07/03/2023,PROD-089,Tablet Stand,2,$24.99,N/A,$49.98,Cash,"New York, NY",,(889) 747-1755,
1552,CUST-170,"Weiss, Renee",22/08/2023,PROD-156,wireless earbuds,3,$79.99,21,189.58,Cash,"Phoenix, AZ",mbuckley@example.com,6733649591,Bronze
1432,CUST-026,"Brown, Donald",29/03/2023,PROD-123,Phone Case,5,19.99,27%,$99.95,Debit Card,"Los Angeles, CA",ikelley@example.org,9995845717,Gold
